person,month,violence_tweets,assault_tweets,comandos_tweets,rebelion_tweets,total_tweets
@ciudadanoscs,2009-09-03,0,0,0,0,2
@socialistes_cat,2009-09-03,0,0,0,0,37
@ciudadanoscs,2009-09-10,0,0,0,0,16
@socialistes_cat,2009-09-10,0,0,0,0,27
@ciudadanoscs,2009-09-17,0,0,0,0,18
@socialistes_cat,2009-09-17,0,0,0,0,105
@ciudadanoscs,2009-09-24,0,0,0,0,8
@socialistes_cat,2009-09-24,0,0,0,0,32
@ciudadanoscs,2009-10-01,0,0,0,0,14
@ppcatalunya,2009-10-01,0,0,0,0,11
@socialistes_cat,2009-10-01,0,0,0,0,45
@ciudadanoscs,2009-10-08,0,0,0,0,13
@ppcatalunya,2009-10-08,0,0,0,0,11
@socialistes_cat,2009-10-08,0,0,0,0,47
@ciudadanoscs,2009-10-15,0,0,0,0,12
@ppcatalunya,2009-10-15,0,0,0,0,7
@psoe,2009-10-15,0,0,0,0,113
@socialistes_cat,2009-10-15,0,0,0,0,47
@ciudadanoscs,2009-10-22,0,0,0,0,17
@ppcatalunya,2009-10-22,0,0,0,0,6
@psoe,2009-10-22,0,0,0,0,94
@socialistes_cat,2009-10-22,0,0,0,0,48
@ciudadanoscs,2009-10-29,0,0,0,0,14
@ppcatalunya,2009-10-29,0,0,0,0,6
@psoe,2009-10-29,0,0,0,1,168
@socialistes_cat,2009-10-29,0,0,0,0,28
@ppcatalunya,2009-11-05,0,0,0,0,5
@psoe,2009-11-05,1,0,0,0,118
@socialistes_cat,2009-11-05,0,0,0,0,125
@ciudadanoscs,2009-11-12,0,0,0,0,17
@ppcatalunya,2009-11-12,0,0,0,0,25
@psoe,2009-11-12,0,0,0,0,49
@socialistes_cat,2009-11-12,0,0,0,0,86
@ciudadanoscs,2009-11-19,0,0,0,0,9
@ppcatalunya,2009-11-19,0,0,0,0,13
@psoe,2009-11-19,0,0,0,0,123
@socialistes_cat,2009-11-19,0,0,0,0,66
@ciudadanoscs,2009-11-26,0,0,0,0,20
@ppcatalunya,2009-11-26,0,0,0,0,15
@psoe,2009-11-26,0,0,0,0,77
@socialistes_cat,2009-11-26,0,0,0,0,139
@ciudadanoscs,2009-12-03,0,0,0,0,17
@ppcatalunya,2009-12-03,0,0,0,0,8
@psoe,2009-12-03,0,0,0,0,147
@socialistes_cat,2009-12-03,0,0,0,0,48
@ciudadanoscs,2009-12-10,0,0,0,0,19
@psoe,2009-12-10,0,0,0,0,77
@socialistes_cat,2009-12-10,0,0,0,0,29
@ciudadanoscs,2009-12-17,0,0,0,0,13
@ppcatalunya,2009-12-17,0,0,0,0,1
@psoe,2009-12-17,0,0,0,0,41
@socialistes_cat,2009-12-17,0,0,0,0,128
@ciudadanoscs,2009-12-24,0,0,0,0,7
@ppcatalunya,2009-12-24,0,0,0,0,3
@socialistes_cat,2009-12-24,0,0,0,0,11
@ciudadanoscs,2009-12-31,0,0,0,0,2
@ppcatalunya,2009-12-31,0,0,0,0,5
@psoe,2009-12-31,0,0,0,0,2
@socialistes_cat,2009-12-31,0,0,0,0,26
@ciudadanoscs,2010-01-07,0,0,0,0,6
@ppcatalunya,2010-01-07,0,0,0,0,5
@psoe,2010-01-07,0,0,0,0,7
@socialistes_cat,2010-01-07,0,0,0,0,25
@ciudadanoscs,2010-01-14,0,0,0,0,6
@ppcatalunya,2010-01-14,0,0,0,0,18
@psoe,2010-01-14,0,0,0,0,49
@socialistes_cat,2010-01-14,0,0,0,0,125
@ciudadanoscs,2010-01-21,0,0,0,0,6
@ppcatalunya,2010-01-21,0,0,0,0,13
@psoe,2010-01-21,0,0,0,0,15
@socialistes_cat,2010-01-21,0,0,0,0,84
@ciudadanoscs,2010-01-28,0,0,0,0,19
@ppcatalunya,2010-01-28,0,0,0,0,10
@psoe,2010-01-28,0,0,0,0,34
@socialistes_cat,2010-01-28,0,0,0,0,34
@ciudadanoscs,2010-02-04,0,0,0,0,3
@ppcatalunya,2010-02-04,0,0,0,0,12
@psoe,2010-02-04,0,0,0,0,47
@socialistes_cat,2010-02-04,0,0,0,0,87
@ciudadanoscs,2010-02-11,0,0,0,0,7
@ppcatalunya,2010-02-11,0,0,0,0,10
@psoe,2010-02-11,0,0,0,0,39
@socialistes_cat,2010-02-11,0,0,0,0,109
@ciudadanoscs,2010-02-18,0,0,0,0,8
@ppcatalunya,2010-02-18,0,0,0,0,5
@psoe,2010-02-18,0,0,0,0,49
@socialistes_cat,2010-02-18,0,0,0,0,170
@ciudadanoscs,2010-02-25,0,0,0,0,13
@ppcatalunya,2010-02-25,0,0,0,0,9
@psoe,2010-02-25,0,0,0,0,38
@socialistes_cat,2010-02-25,0,0,0,0,198
@ciudadanoscs,2010-03-04,0,0,0,0,4
@ppcatalunya,2010-03-04,0,0,0,0,14
@psoe,2010-03-04,0,0,0,0,42
@socialistes_cat,2010-03-04,0,0,0,0,259
@ciudadanoscs,2010-03-11,0,0,0,0,8
@ppcatalunya,2010-03-11,0,0,0,0,27
@psoe,2010-03-11,1,0,0,0,31
@socialistes_cat,2010-03-11,0,0,0,0,171
@ciudadanoscs,2010-03-18,0,0,0,0,9
@ppcatalunya,2010-03-18,0,0,0,0,30
@psoe,2010-03-18,0,0,0,0,40
@socialistes_cat,2010-03-18,0,0,0,0,94
@ciudadanoscs,2010-03-25,0,0,0,0,7
@ppcatalunya,2010-03-25,1,0,0,0,29
@psoe,2010-03-25,0,0,0,0,102
@socialistes_cat,2010-03-25,0,0,0,0,132
@ciudadanoscs,2010-04-01,0,0,0,0,8
@psoe,2010-04-01,0,0,0,0,5
@socialistes_cat,2010-04-01,0,0,0,0,71
@ciudadanoscs,2010-04-08,0,0,0,0,12
@ppcatalunya,2010-04-08,0,0,0,0,12
@psoe,2010-04-08,0,0,0,0,34
@socialistes_cat,2010-04-08,0,0,0,0,73
@ciudadanoscs,2010-04-15,0,0,0,0,4
@ppcatalunya,2010-04-15,0,0,0,0,34
@psoe,2010-04-15,0,0,0,0,26
@socialistes_cat,2010-04-15,0,0,0,0,220
@ciudadanoscs,2010-04-22,0,0,0,0,12
@ppcatalunya,2010-04-22,0,0,0,0,36
@psoe,2010-04-22,0,0,0,1,33
@socialistes_cat,2010-04-22,0,0,0,0,151
@ciudadanoscs,2010-04-29,0,0,0,0,34
@ppcatalunya,2010-04-29,0,0,0,0,20
@psoe,2010-04-29,0,0,0,0,51
@socialistes_cat,2010-04-29,0,0,0,0,142
@ciudadanoscs,2010-05-06,0,0,0,0,15
@ppcatalunya,2010-05-06,0,0,0,0,26
@psoe,2010-05-06,0,0,0,0,35
@socialistes_cat,2010-05-06,0,0,0,0,101
@ciudadanoscs,2010-05-13,0,0,0,0,30
@ppcatalunya,2010-05-13,0,0,0,0,18
@psoe,2010-05-13,0,0,0,0,85
@socialistes_cat,2010-05-13,0,0,0,0,105
@ciudadanoscs,2010-05-20,0,0,0,0,54
@ppcatalunya,2010-05-20,0,0,0,0,24
@psoe,2010-05-20,0,0,0,0,67
@socialistes_cat,2010-05-20,0,0,0,0,180
@ciudadanoscs,2010-05-27,0,0,0,0,80
@ppcatalunya,2010-05-27,0,0,0,0,15
@psoe,2010-05-27,0,0,0,0,114
@socialistes_cat,2010-05-27,0,0,0,0,86
@ciudadanoscs,2010-06-03,0,0,0,0,52
@ppcatalunya,2010-06-03,0,0,0,0,16
@psoe,2010-06-03,0,1,0,0,29
@socialistes_cat,2010-06-03,0,0,0,0,129
@ciudadanoscs,2010-06-10,0,0,0,0,74
@ppcatalunya,2010-06-10,0,0,0,0,24
@psoe,2010-06-10,0,0,0,0,85
@socialistes_cat,2010-06-10,0,0,0,0,105
@ciudadanoscs,2010-06-17,0,0,0,0,17
@ppcatalunya,2010-06-17,0,0,0,0,12
@psoe,2010-06-17,0,0,0,0,36
@socialistes_cat,2010-06-17,0,0,0,0,77
@ciudadanoscs,2010-06-24,0,0,0,0,22
@ppcatalunya,2010-06-24,0,0,0,0,6
@psoe,2010-06-24,0,0,0,0,35
@socialistes_cat,2010-06-24,0,0,0,0,65
@ciudadanoscs,2010-07-01,2,0,0,0,64
@ppcatalunya,2010-07-01,0,0,0,0,10
@psoe,2010-07-01,0,0,0,1,81
@socialistes_cat,2010-07-01,0,0,0,0,141
@ciudadanoscs,2010-07-08,0,0,0,0,51
@ppcatalunya,2010-07-08,0,0,0,0,28
@psoe,2010-07-08,0,0,0,0,22
@socialistes_cat,2010-07-08,0,0,0,0,157
@ciudadanoscs,2010-07-15,0,0,0,0,40
@ppcatalunya,2010-07-15,0,0,0,0,42
@psoe,2010-07-15,0,0,0,1,157
@socialistes_cat,2010-07-15,0,0,0,0,171
@ciudadanoscs,2010-07-22,0,0,0,0,47
@ppcatalunya,2010-07-22,0,0,0,0,33
@psoe,2010-07-22,0,0,0,0,83
@socialistes_cat,2010-07-22,0,0,0,0,61
@ciudadanoscs,2010-07-29,0,0,0,0,46
@ppcatalunya,2010-07-29,0,0,0,0,21
@psoe,2010-07-29,0,0,0,0,59
@socialistes_cat,2010-07-29,0,0,0,0,30
@ciudadanoscs,2010-08-05,0,0,0,0,37
@psoe,2010-08-05,0,0,0,0,28
@socialistes_cat,2010-08-05,0,0,0,0,51
@ciudadanoscs,2010-08-12,1,0,0,0,36
@psoe,2010-08-12,0,0,0,0,11
@socialistes_cat,2010-08-12,0,0,0,0,10
@ciudadanoscs,2010-08-19,0,0,0,0,11
@psoe,2010-08-19,0,0,0,0,2
@socialistes_cat,2010-08-19,0,0,0,0,6
@ciudadanoscs,2010-08-26,0,0,0,0,14
@ppcatalunya,2010-08-26,0,0,0,0,12
@psoe,2010-08-26,0,0,0,0,2
@socialistes_cat,2010-08-26,0,0,0,0,105
@ciudadanoscs,2010-09-02,1,0,0,0,29
@ppcatalunya,2010-09-02,0,0,0,0,21
@socialistes_cat,2010-09-02,0,0,0,0,117
@ciudadanoscs,2010-09-09,0,0,0,0,32
@ppcatalunya,2010-09-09,0,0,0,0,27
@psoe,2010-09-09,0,0,0,0,4
@socialistes_cat,2010-09-09,0,0,0,0,129
@ciudadanoscs,2010-09-16,0,0,0,0,66
@ppcatalunya,2010-09-16,0,0,0,0,26
@psoe,2010-09-16,0,0,0,0,9
@socialistes_cat,2010-09-16,0,0,0,0,182
@ciudadanoscs,2010-09-23,0,0,0,0,23
@ppcatalunya,2010-09-23,0,0,0,0,20
@psoe,2010-09-23,0,0,0,0,23
@socialistes_cat,2010-09-23,0,0,0,0,124
@ciudadanoscs,2010-09-30,0,0,0,0,11
@ppcatalunya,2010-09-30,0,0,0,0,12
@psoe,2010-09-30,0,0,0,0,96
@socialistes_cat,2010-09-30,0,0,0,0,140
@ciudadanoscs,2010-10-07,0,0,0,0,49
@ppcatalunya,2010-10-07,0,0,0,0,28
@psoe,2010-10-07,0,0,0,0,50
@socialistes_cat,2010-10-07,0,0,0,0,136
@ciudadanoscs,2010-10-14,0,0,0,15,73
@ppcatalunya,2010-10-14,0,0,0,0,33
@psoe,2010-10-14,0,0,0,0,37
@socialistes_cat,2010-10-14,0,0,0,0,209
@ciudadanoscs,2010-10-21,0,0,0,50,74
@ppcatalunya,2010-10-21,0,0,0,0,62
@psoe,2010-10-21,0,0,0,0,109
@socialistes_cat,2010-10-21,0,0,0,0,156
@ciudadanoscs,2010-10-28,0,0,0,47,69
@ppcatalunya,2010-10-28,0,0,0,0,61
@psoe,2010-10-28,0,0,0,0,57
@socialistes_cat,2010-10-28,0,0,0,0,114
@ciudadanoscs,2010-11-04,0,0,0,67,82
@ppcatalunya,2010-11-04,0,0,0,0,56
@psoe,2010-11-04,0,0,0,0,1
@socialistes_cat,2010-11-04,0,0,0,0,147
@ciudadanoscs,2010-11-11,0,0,0,110,164
@ppcatalunya,2010-11-11,1,0,0,0,108
@psoe,2010-11-11,1,0,0,0,61
@socialistes_cat,2010-11-11,0,0,0,0,297
@ciudadanoscs,2010-11-18,0,0,0,121,185
@ppcatalunya,2010-11-18,0,0,0,0,112
@psoe,2010-11-18,0,0,0,0,95
@socialistes_cat,2010-11-18,0,0,0,0,319
@ciudadanoscs,2010-11-25,0,0,0,132,185
@ppcatalunya,2010-11-25,0,0,0,0,73
@psoe,2010-11-25,1,0,0,1,70
@socialistes_cat,2010-11-25,0,0,0,0,271
@ciudadanoscs,2010-12-02,0,0,0,4,17
@ppcatalunya,2010-12-02,0,0,0,0,30
@psoe,2010-12-02,0,0,0,0,73
@socialistes_cat,2010-12-02,0,0,0,0,48
@ciudadanoscs,2010-12-09,0,0,0,0,11
@psoe,2010-12-09,0,0,0,0,19
@socialistes_cat,2010-12-09,0,0,0,0,28
@ciudadanoscs,2010-12-16,0,0,0,0,7
@ppcatalunya,2010-12-16,0,0,0,0,21
@psoe,2010-12-16,0,0,0,0,29
@socialistes_cat,2010-12-16,0,0,0,0,70
@ciudadanoscs,2010-12-23,0,0,0,0,6
@ppcatalunya,2010-12-23,0,0,0,0,40
@psoe,2010-12-23,1,0,0,0,259
@socialistes_cat,2010-12-23,0,0,0,0,102
@ciudadanoscs,2010-12-30,0,0,0,0,3
@ppcatalunya,2010-12-30,0,0,0,0,10
@psoe,2010-12-30,0,0,0,0,1
@socialistes_cat,2010-12-30,0,0,0,0,53
@ciudadanoscs,2011-01-06,0,0,0,0,4
@psoe,2011-01-06,0,0,0,0,11
@socialistes_cat,2011-01-06,0,0,0,0,36
@ciudadanoscs,2011-01-13,0,1,0,0,2
@ppcatalunya,2011-01-13,0,0,0,0,15
@psoe,2011-01-13,1,0,0,0,49
@socialistes_cat,2011-01-13,0,0,0,0,73
@ciudadanoscs,2011-01-20,0,0,0,0,8
@ppcatalunya,2011-01-20,0,0,0,0,31
@psoe,2011-01-20,0,0,0,0,89
@socialistes_cat,2011-01-20,0,0,0,0,65
@ciudadanoscs,2011-01-27,0,0,0,0,19
@ppcatalunya,2011-01-27,0,0,0,0,15
@psoe,2011-01-27,0,0,0,0,235
@socialistes_cat,2011-01-27,0,0,0,0,68
@ciudadanoscs,2011-02-03,0,0,0,0,15
@ppcatalunya,2011-02-03,0,0,0,0,26
@psoe,2011-02-03,0,0,0,0,52
@socialistes_cat,2011-02-03,0,0,0,0,62
@ciudadanoscs,2011-02-10,0,0,0,0,13
@ppcatalunya,2011-02-10,0,0,0,0,29
@psoe,2011-02-10,2,0,0,0,282
@socialistes_cat,2011-02-10,0,0,0,0,62
@ciudadanoscs,2011-02-17,0,0,0,0,21
@ppcatalunya,2011-02-17,0,0,0,0,32
@psoe,2011-02-17,1,0,0,0,42
@socialistes_cat,2011-02-17,0,0,0,0,78
@ciudadanoscs,2011-02-24,0,0,0,0,67
@ppcatalunya,2011-02-24,0,0,0,0,12
@psoe,2011-02-24,2,0,0,0,88
@socialistes_cat,2011-02-24,1,0,0,0,118
@ciudadanoscs,2011-03-03,0,0,0,0,60
@ppcatalunya,2011-03-03,0,0,0,0,31
@psoe,2011-03-03,1,0,0,0,38
@socialistes_cat,2011-03-03,0,0,0,0,93
@ciudadanoscs,2011-03-10,0,0,0,0,28
@ppcatalunya,2011-03-10,0,0,0,0,22
@psoe,2011-03-10,0,0,0,2,98
@socialistes_cat,2011-03-10,0,0,0,0,132
@ciudadanoscs,2011-03-17,0,0,0,0,26
@ppcatalunya,2011-03-17,0,0,0,0,15
@psoe,2011-03-17,0,0,0,0,68
@socialistes_cat,2011-03-17,0,0,0,0,85
@ciudadanoscs,2011-03-24,0,0,0,0,33
@ppcatalunya,2011-03-24,0,0,0,0,40
@psoe,2011-03-24,0,0,0,0,88
@socialistes_cat,2011-03-24,0,0,0,0,71
@ciudadanoscs,2011-03-31,0,0,0,0,98
@ppcatalunya,2011-03-31,0,0,0,0,33
@psoe,2011-03-31,0,0,0,0,213
@socialistes_cat,2011-03-31,0,0,0,1,91
@ciudadanoscs,2011-04-07,0,0,0,0,139
@ppcatalunya,2011-04-07,0,0,0,0,9
@psoe,2011-04-07,0,0,0,0,246
@socialistes_cat,2011-04-07,0,0,0,0,71
@ciudadanoscs,2011-04-14,2,1,0,0,118
@ppcatalunya,2011-04-14,0,0,0,0,68
@psoe,2011-04-14,4,0,0,0,127
@socialistes_cat,2011-04-14,0,0,0,0,81
@ciudadanoscs,2011-04-21,0,0,0,0,92
@ppcatalunya,2011-04-21,0,0,0,0,27
@psoe,2011-04-21,1,0,0,0,136
