word,n,p,username,rank
gobierno,21,0.3999238240335174,joaquinrobles55,8
gobierno,16,0.5007824726134585,margpuig,8
provincia,15,0.7708119218910586,mcastellonpp,8
país,9,0.4805125467164976,junqueras,8
adrianaalcaldessa,12,0.6600660066006601,adrianadelgadoh,8
ciudadanos,19,0.42467590523021903,baledmundo,8
+,23,0.3894344734168642,lluisguino,8
españoles,46,0.32273907247597,guillermodiazcs,8
münchen,2,1.9230769230769231,mazureque,8
!,47,0.4792495156520853,ferran_bel,8
dones,61,0.3365145914933525,aurora_madaula,8
frente,42,0.3059663437021928,gabrielrufian,8
pacto,265,0.5106268185058866,odonelorza2011,8
infante,1,5.263157894736842,davidpsc,8
govern,396,0.5398331424832324,compromis,8
gent,31,0.23075777877028433,g_pisarello,8
goberno,59,0.5935613682092555,pabloaranguena,8
deporte,13,0.5531914893617021,javier_merino,8
buch,12,0.5514705882352942,marc_pares,8
llei,34,0.5136727602356852,martaribasfrias,8
llibertat,545,0.45567037891709306,esquerra_erc,8
país,16,0.32186682760008045,argeliaqueralt,8
guadalajara,21,0.5519053876478318,jiechaniz,8
izquierda,82,0.4074331710225578,eledhmel,8
españa,146,0.7303651825912957,j_zaragoza_,8
españoles,24,0.3448275862068966,moromjesus,9
debate,5,0.32404406999351915,nachosamor,9
congreso,1,1.639344262295082,idosagasti,9
campaña,36,0.33809166040571,ensanro,9
torra,29,0.38553576176548787,malonsocs,9
política,40,0.3254943445357637,jaumeasens,9
mujer,1291,0.24398079903239217,20m,9
barrio,64,0.7027561216646536,albiol_xg,9
👏🏻👏🏻👏🏻,12,0.5994005994005994,aurorasitges,9
par,3994,0.8987702105156564,lemondefr,9
catalonia,255,0.6148875117552024,printsandbooks,9
política,11,0.4317111459968602,jfrserrano,9
democràcia,10,0.5040322580645161,raulromeva,9
cataluña,110,0.33910845304889325,pablocasado_,9
ue,29,0.30785562632696395,nicogoncas,9
catalunya,10,0.5333333333333333,oscarordeig,9
odio,42,0.3804347826086957,sergiobarcelona,9
consell,40,0.371643593793552,mespermenorca,9
📽,428,0.6028084111491387,ciutadanscs,9
psoe,76,0.46928064217351034,montesinospablo,9
elecciones,30,0.3521540086864655,pilarmarcosd,9
ahoragobierno,7,0.6151142355008787,migonzalezcaba,9
sant,14,0.45558086560364464,muniafj,9
🙂,9,0.43520309477756286,maximhuerta,9
guanyar,7,0.5405405405405406,sergisabria,9
catalunya,32,0.45740423098913663,peprierafont,9
🤦‍♀️,50,0.3616898148148148,martamartirio,9
rivera,30,0.3850102669404517,_martinbarra,9
catalunya,11,0.39173789173789175,xaviquinquilla,9
hola,7,0.4079254079254079,santirodriguez,9
derecha,34,0.3365670164323896,joanmena,9
braç!,37,0.6560283687943262,jordialapreso,9
opinión,1302,0.22983554931049333,abc_es,9
jurídico,8,0.6861063464837049,jccampm,9
directo,1476,0.32321002739402066,okdiario,9
cap,40,0.2302555836979047,joanribo,9
d',19,0.3563390847711928,jordi_orobitg,9
“trasvase,1,0.7352941176470588,juan_pedreno,9
sector,23,0.42411949105661073,fjdominguez8,9
españoles,63,0.509502628386575,cucagamarra,9
derecha,6,0.5159071367153912,juanluissotoadd,9
sentència,65,0.2958579881656805,jacs_jaumeacs,9
ley,73,0.2907787293367855,agustinrosety,9
with,134,0.37232564601278134,joethebrew,9
noraboa,55,0.392072996863416,anaprietonieto,9
💛,23,0.395053246307111,miriamnoguerasm,9
vídeo,523,0.39954773946125993,dbalears,9
drets,50,0.30202355783751134,nataliadipp,9
catalunya,82,0.27523243714966605,albanodante76,9
volem,20,0.4509582863585118,anna_caula,9
suicidio,31,0.38356842365751054,blanca_vic,9
económica,25,0.4708097928436911,nadiacalvino,9
unión,21,0.6365565322825099,hector_amello,9
acció,41,0.533021320852834,tsunami_dem,9
política,72,0.525585809183152,carmencalvo_,9
pour,15,1.1574074074074074,jeanmarcpujol,9
españa,32,0.49230769230769234,oscargamazo,9
noticia,101,0.6734231230830777,espciudadana,9
avui,22,0.2687187003786491,margaprohens,9
economía,17,0.5627275736511089,josemariacanocs,9
junqueras,36,0.3133159268929504,jsalvadorduch,9
partido,571,0.25622041237576004,laverdad_es,9
almería,16,0.4206098843322818,meerrocio,9
anys,13,0.5052467936261174,gloriafreixav,9
seguir,18,0.6206896551724138,anioramas,9
derecha,5,0.6544502617801047,belenfcasero,9
pictwittercom/p3lwfp3djm,1,9.090909090909092,ferdeparamo,9
persones,11,0.4686834256497656,mtpallares,9
españa,31,0.37809488962068544,mariavalle7,9
año,27,0.33494603647190174,alevysoler,9
social,58,0.37844186349993475,merceperea,9
brasilsemfascismo,120,0.2947678703021371,_maria_dantas_,9
españaviva,48,0.35100548446069474,igarrigavaz,9
psoe,24,0.3051881993896236,ainavs,9
derecho,74,0.2733754479293657,fjconpe,9
magnífico,2,1.4598540145985401,auxipd,9
gràcies,26,0.5334427574887156,bernatsole,9
barcelona,14,0.3134796238244514,esperanzagarcpp,9
artículos,511,0.3304171273754793,diariomallorca,9
madrid,1566,0.2380449306006302,elnacionalcat,9
años,37,0.3587704838553282,joseramirezdel2,9
barça,78,0.43294849023090587,fortelena,9
parlament,258,0.5242943364018777,pdemocratacat,9
gràcies,14,0.6233303650934996,pujolbonell,9
10n,7,0.3225806451612903,begonasarre,9
psoe,94,0.4268652649743427,monederojc,9
➡,407,0.26381119674351977,rtve,9
🇪🇸,12,0.5644402634054563,diegomovellan,9
españa,11,0.5499999999999999,lauravilchezs,9
españa,34,0.5034053893988748,carrizosacarlos,9
sant,8,0.8146639511201629,evalmim,9
política,34,0.468384074941452,_amaldonado_,9
país,39,0.44663307375171785,marotoreyes,9
años,60,0.43626845051988655,anapastorjulian,9
psoe,84,0.4961020552799433,inesarrimadas,9
pedro,273,0.2950426352819116,economiaed_,9
anomalía,1,1.5384615384615385,graciacanales3,9
mujeres,54,0.41647385469689957,ionebelarra,9
mujeres,47,0.5348810743143281,irene_montero_,9
vox,463,0.248932761271869,uhmallorca,9
drets,24,0.40234702430846603,salwa_elgharbi,9
barcelona,287,0.38928978351690086,socialistes_cat,9
dies,19,0.32143461343258334,albertbotran,9
presos,24,0.49069719893682273,cridanacional,9
📽,852,0.5287262166288119,ciudadanoscs,9
cap,47,0.34894943945356005,gemmageis,9
valenciana,29,0.3195240193918025,enricmorera,9
violència,15,0.4405286343612335,mireia_veca,9
à,802,0.564022138923857,publico,9
NA,NA,NA,catencomu_podem,9
torra,17,0.3449675324675325,eva_granados,9
sur,1548,0.9150071817424148,lindependant,9
gobierno,24,0.2777456312926745,teresaribera,9
espanyol,45,0.3685805553280367,francescd,9
repressió,44,0.48187493155185634,rutribas,9
votar,10,0.26723677177979693,dbertranroman,9
suport,14,0.6889763779527559,carlesral,9
social,9,0.5992010652463382,santandreuenc,9
política,12,0.5527406725011516,maritxu30,9
treball,6,0.4132231404958678,vicentsolerm,9
catalunya,12,0.5065428450823132,josepmforne,9
nacional,12,0.6745362563237773,pedro_fhz,9
galicia,138,0.4384014232162145,jaimedeolano,9
portodoloquenosune,5,0.8012820512820512,llanosdeluna,9
abril,62,0.3968253968253968,santi_abascal,9
unidas,10,0.5058168942842691,maria_podemos,9
congreso,6,0.4402054292002935,luciadalda,9
somostalento,86,0.431791936536627,espanaglobal,9
tribunal,60,0.39603960396039606,josepcosta,9
congreso,28,0.5824838776783856,joseantoniojun,9
🌹🌹🌹,6,0.6134969325153374,marrodanmaria,9
🗣,2561,0.4151731941749304,naciodigital,9
société,3138,0.7348378228380475,le_figaro,9
gracias,2,1.5267175572519083,erodriguez_2019,9
años,25,0.5170630816959669,estherpcamarero,9
seguir,24,0.6751054852320675,anna_erra,9
navarros,21,0.48098946404031157,abeltran_ana,9
puga,6,0.9630818619582664,rafelbruguera,9
💥,27,0.5440257908523071,nuriapicas,9
extremeño,49,0.47499030632027917,cesarjramos,9
política,31,0.2574109441169144,nuet,9
c’s,48,0.33477472450829965,ciddavid,9
madrid,99,0.38987122435316823,juralde,9
28a,35,0.6819953234606391,josemariamazon,9
gironines,8,0.6111535523300229,lauralopezd,9
izquierda,65,0.278372591006424,ivanedlm,9
sociedad,2590,0.3444478726686598,larazon_es,9
santander,44,0.45239564055110015,edelvallerod,9
ahoragobierno,17,0.4494976203067161,javizqui,9
violencia,29,0.398406374501992,pilicancela,9
gara,23,0.44496034049139094,mertxeaizpurua,9
pp,9,0.5226480836236934,educarazo,9
anys,90,0.5015883631499749,mfornells,9
víctimas,86,0.5935127674258108,fjosealcaraz,9
vamosciudadanos,11,0.4090740052063964,paucambronerocs,9
consell,43,0.49872419392252376,toni_comin,9
gracias,6,0.8620689655172413,linuesita,9
país,14,0.5718954248366013,evabravobarco,9
👇🏻,1400,0.24391348737050808,cronicaglobal,9
catalunya,19,0.39765592298032654,c19concepcion,9
espanasiempre,9,0.6531204644412192,pcalvoliste,9
pide,1606,0.3637005969581405,europapress,9
ao,39,0.746840291076216,nestorrego,9
portadas,17,0.8740359897172237,albertocasero,9
política,109,0.2973997980955499,trinitro,9
republicana,32,0.4174820613176778,joantarda,9
jxcat,468,0.41846616057297675,enoticiescat,9
avui,7,0.2762430939226519,marclamua,9
europeo,43,0.2556480380499405,fjavilopez,9
ciudadanos,43,0.3286205578907146,meritxell_batet,9
psc,226,0.38822943328809717,miqueliceta,9
pib,5,1.02880658436214,aespice,9
bona,11,0.3945480631276901,montseminguez,9
años,73,0.41008932082467275,pablo_iglesias_,9
ley,30,0.3180661577608142,alejandrotgn,9
ahorasí,19,0.44144981412639406,hectorgomezh,9
políticas,25,0.40374677002583975,gagupilar,9
!,40,0.37275184046221227,vidalaragones,9
bona,30,0.4596996628869139,jordimunell,9
machista,10,0.552791597567717,montimar66,9
partido,152,0.326656924267171,pmklose,9
gracias,19,0.34760336626417854,diegogagob,9
pp,65,0.3520745314700466,beatrizcorredor,9
👇🏾,59,0.6710646041856233,susanabeltranga,9
gracias,101,0.5111594716331799,soniasierra02,9
salud,9,0.4482071713147411,alber_canarias,9
votapsoe,28,0.48201067309347567,jlaceves,9
🎥,1,0.8,jcduran_,9
reputación,34,0.38052602126468943,lozanoirene,9
barcelona,17,0.24612711741711307,capdevilajoan,9
pp,302,0.4342699375916712,ahorapodemos,9
españa,277,0.4017986655062373,ondacero_es,9
gobierno,38,0.3004665137977386,linagalvezmunoz,9
país,56,0.3813155386081983,jessicaalbiach,9
pedro,49,0.5868263473053892,angelesmarra,9
aeropuerto,1,0.5714285714285714,inibaran,9
pp,57,0.3393059110661349,joanbaldovi,9
ccoo,1,2.3255813953488373,dioufluc,9
pour,51,0.3474824555426858,manuelvalls,9
costat,4,0.44004400440044,caroltelechea,9
ara,25,0.4856254856254856,bassamontse,9
mañana,37,0.4132231404958678,martaglezvzqz,9
laboral,28,0.41697691734921816,yolandapodem,9
NA,NA,NA,olgaalonso62,9
cap,15,0.5718642775447961,mariasirvnt,9
barcelona,12,0.33277870216306155,ramon_espadaler,9
freetothom,13,0.783132530120482,morraltoni,9
📰,76,0.34942528735632183,joninarritu,9
NA,NA,NA,carlossm_cs,9
castellà,28,0.33751205400192863,jnndiaz,9
NA,NA,NA,asanchog,9
madrid,931,0.36423815150116196,eleconomistaes,9
👎👎,19,0.45651129264776547,mapaniagua,9
cat,12,0.4012036108324975,eniubo,9
voto,11,0.6678809957498483,cnlacoba,9
camilo,2,0.5,patri_blanquer,9
congreso,4,0.7393715341959335,borrego_corte,9
socialista,18,0.4988913525498891,nasholop,9
españoles,68,0.2841146486170302,macarena_olona,9
gobierno,20,0.5350454788657035,fuensantalima,9
ribó,19,0.3326330532212885,mrodriguez_cs,9
psoe,17,0.6921824104234527,elviraramon,9
abraçada,23,0.5332715047530721,martavilaltat,9
from,5438,0.5978051164114984,abc,9
futuro,39,0.44832739395332794,isabelbonig,9
28a,58,0.4894514767932489,luisacarcedo,9
precariedad,38,0.5293216325393509,mayoralrafa,9
anys,32,0.3558718861209964,msanglas,9
gente,28,0.4405286343612335,j_sanchez_serna,9
años,668,0.4453541165254379,psoe,9
gobierno,963,0.31396611252571555,elespanolcom,9
1/2,37,0.5954296749275828,ortega_smith,9
paso,5,0.41356492969396197,germanrenau,9
!,28,0.8298755186721992,carlosrojas_ppa,9
na,30,0.4556500607533414,antongomezreino,9
votapp,53,0.727622185612301,andreslorite,9
seguim,28,0.3629764065335753,rosa_m_ibarra,9
campaña,81,0.38261691072272086,pnique,9
⬇,285,0.6092868137506414,vox_es,9
NA,NA,NA,anabotellapsoe,9
mar,13,0.4089336269267065,asancfisac,9
política,9,0.3760969494358546,aitor_esteban,9
😊,64,0.38661350730941163,ierrejon,9
estatuto,2,1.574803149606299,mikellegarda,9
mañana,10,0.48567265662943176,morissiero,9
socialistas,57,0.583836935368227,gomezdcelis,9
problema,16,0.30917874396135264,lucas_ferro_,9
votenno,6,0.730816077953715,jruizcarbonell,9
🤦🏻‍♂️,3,0.5893909626719057,jangelvillalon,9
comunitat,62,0.351952770208901,monicaoltra,9
reunido,58,0.30800276140406774,josepborrellf,9
demana,471,0.24827498958931837,elperiodico_cat,9
mañana,11,0.33866995073891626,rosaliavt,9
social,94,0.4040577716643742,f_armengol,9
campaña,7,0.782122905027933,belitagl,9
persones,29,0.38879206327925997,susannasegovia,9
28a,52,0.5384695039867454,anazurita7,9
🎬,4,0.5025125628140703,mjmonteroc,9
alguien,5,0.5854800936768151,carmenderivera,9
catalunya,3,0.8,conceptermens,9
enhorabuena,3,1.3574660633484164,marianorajoy,9
directe,63,0.4204484783769354,mespermallorca,9
murcia,50,0.37970838396111783,luisgestoso,9
provincia,37,0.6231054227012462,alfonsocendon,9
generalitat,34,0.3212396069538927,raulmorenom,9
euskadi,20,0.5436259853220984,patxilopez,9
laespañaquequieres,4,0.9779951100244498,evapatriciab,9
NA,NA,NA,alfons_me,9
barcelona,2673,0.3712103011205746,vilaweb,9
respecte,5,0.639386189258312,aescarp,9
siemprepsoe,4,0.9638554216867471,cuatrecasasjuan,9
europea,48,0.6229720960415315,jflopezaguilar,9
igualdad,34,0.6505931879066207,luisplanas,9
externalització,1,3.8461538461538463,sisenlluita,9
mujeres,82,0.44823439379031377,pedro_casares,9
personas,96,0.3514423780934251,beasilva9,9
fuerte!!,1,5.88235294117647,maraluisavilch1,9
á,16,0.6412825651302605,celsodelgadoou,9
sanchezsi,4,0.5979073243647235,carmenandres_,9
separatistas,290,0.5029570405314001,elcatalan_es,9
sempre,19,0.5,albertbatet,9
españa,6,0.7017543859649122,crisestebanvox,9
dejo,21,0.3887449092928545,jsolercs,9
davant,24,0.44767767207610526,rogertorrent,9
alcemnos,169,0.3654607183789979,cupnacional,9
persones,23,0.5786163522012578,toninoguera,9
NA,NA,NA,apabellas,9
=,1,0.78125,llsalvado,9
año,76,0.31954254961318534,mariadelamiel,9
gobierno,750,0.2694623686820057,elconfidencial,9
🔴,28,0.6470996071180957,escofetmerce,9
campaña,8,0.6902502157031924,felipe_sicilia,9
futuro,58,0.31157668546870804,rodriguezpinero,9
tarda,15,0.5253940455341506,najat_driouech,9
años,17,0.45772751750134627,adrilastra,9
noche,417,0.28844158539116,telecincoes,9
mario,7,0.6704980842911877,mariogarcessan,9
portodoloquenosune,26,0.5321326238231682,carolinaespanar,9
gracias,36,0.3298213467704993,noemi_delacalle,9
tv3,37,0.5352234919716476,nmartinblanco,9
españa,12,0.3785488958990536,jterrades,9
sempre,19,0.43103448275862066,martarosiq,9
amigo,4,0.44493882091212456,alcaldejdr,9
gracias,6,0.4601226993865031,nvillagrasa,9
política,10,0.3996802557953637,gemmaespigares,9
🔴,1123,0.2057556619450964,lavanguardia,9
28a,64,0.42224714653295503,loladelgadog,9
apoyo,17,0.4557640750670241,dimasciudadano,9
vigo,5,0.76103500761035,mariaramallov,9
futuro,29,0.5437839864991562,alejandrosolerm,9
mañana,9,0.6016042780748663,mcmartinez_cs,9
españa,1951,0.34174949114183917,eldiarioes,9
c’s,83,0.3819428466246376,gloriaelizo,9
anys,4,0.7104795737122558,maciagou,9
cordobeses,2,1.0362694300518136,mdelaoredondo,9
federaciones,5,1.0040160642570282,a_lopezmaraver,9
niñas,3,0.8130081300813009,caminofernndez,9
sevilla,34,0.5508749189889824,isabel_franco_,9
🗳,15,0.46918986549890523,gmariscalanaya,9
madrid,47,0.40738493542515386,aglezterol,9
baleares,6,0.25041736227045075,miqueljerez,9
d’or🥇,1,3.571428571428571,atarressincro,9
legislatura,13,0.38167938931297707,arandapaco,9
gobierno,10,0.4805382027871216,luisstamaria,9
pensa,7,0.4270896888346553,pachameb,9
candidatura,20,1.386001386001386,solsona_marc,9
ben,7,0.575657894736842,forcadellcarme,9
abraçada,18,0.29885439149925286,joanmargall,9
discapacidad,64,0.44493882091212456,monicasilvanag,9
nacional,25,0.5288766659614977,milamarcos,9
viva,22,0.5051664753157291,juanjoaizcorbe,9
jonás,7,0.5401234567901234,jonasfernandez,9
moltíssimes,22,0.3863716192483316,normapujol,9
alicante,2,0.5221932114882507,domenecd,9
europeo,3,0.5366726296958855,guillermomeijon,9
separatismo,4,0.8869179600886918,joansabadell,9
aturarem,7,0.5283018867924528,castellatoni,9
10n,10,0.4306632213608958,antonia_jover_,9
europa,21,0.4167493550307601,aliciahoms,9
llibertat,58,0.32963910201761865,krls,9
españaviva,15,0.9410288582183186,cfdezrocysua,9
derechos,28,0.3708118130049,martamhigueras,9
portodoloquenosune,34,0.6014505572262516,palomagazquez,9
país,8,0.5997001499250375,estherpadillar,9
tierra,3,1.639344262295082,josluisramosro2,9
rural,22,0.535410075444147,luzseijo,9
gracias,9,0.7114624505928854,josemiguel_glez,9
defendercyl,1,3.3333333333333335,antidiofagundez,9
presidente,256,0.39631550429599816,elpais_espana,9
puigdemont,180,0.4654650771896253,societatcc,9
ara,25,0.45687134502923976,inesgranollers,9
rivera,353,0.2522113144996499,libertaddigital,9
asesinadas,1,1.7857142857142856,dvserrada,9
——,39,0.5283121105391493,cayetanaat,9
política,23,0.48543689320388345,hector_illueca_,9
avila,4,0.6884681583476765,georgina_vox,9
sempre,12,0.5870841487279843,titonlailla,9
feina,10,0.46728971962616817,monicapalacin29,9
barcelona,39,0.4657272510150466,lroldansu,9
europa,37,0.4133154602323503,cesarluena,9
elecciones,6,0.5444646098003629,jspostigo,9
derecha,17,0.6268436578171092,hernanzsofia,9
españa,12,0.7407407407407408,lourdesmndezm1,9
ser-hi,10,0.7374631268436578,jmjovellado,9
vox,57,0.35819769999371587,lidiaguinart,9
psoe,34,0.5282784338098198,belenhoyo,9
enhorabuena,21,0.6268656716417911,_patricia_rueda,9
digo,28,0.2001858868949739,carlestgna,9
NA,NA,NA,lcsahuquillo,9
vila,25,0.6505334374186833,javierbasco,9
2019,9,0.40946314831665154,imoblanca,9
emprendedora,46,0.448037401383072,franciscopolo,9
comunidad,43,0.4918782887211165,conjosemfranco,9
seguir,12,0.528169014084507,crismaestre,9
eldebateenrtve,11,0.5783385909568874,oscarclavell,9
democracia,47,0.3785438144329897,abalosmeco,9
endavant,105,0.46801872074883,quimtorraipla,9
drets,15,0.4574565416285453,martamadrenas,9
🆘,3,0.6896551724137931,castille76,9
generalitat,4,0.5610098176718092,jrivasescamilla,9
torra,11,0.6395348837209303,davidmejiayra,9
años,112,0.36199095022624433,sanchezcastejon,9
sostenible,5,0.7462686567164178,pedrosaurag,9
galicia,105,0.42273935099444404,anadebande,9
fet,38,0.2776762879064669,wagensberg,9
parlament,13,0.4920514761544285,martamoreta,9
único,18,0.9559214020180564,hispanpablo,9
cs,35,0.5768913795945279,gironajean,9
iglesias,13,0.4732435384055333,msolsj,9
vergüenza,16,0.47875523638539796,malenanevado,9
pp,252,0.3513272362257417,encomu_podem,9
provincia,4,0.6182380216383307,javieranton,9
anys,54,0.37693703755409746,adacolau,9
madrid,1,7.6923076923076925,figaredojose,9
línea,796,0.21793948619944747,cope,9
visita,58,0.3871570656164475,ximopuig,9
real,33,1.1558669001751314,jacallejascano,9
moltíssimes,147,0.3255165083372085,lauraborras,9
pueblo,31,0.2582687661417979,oskarmatute,9
gracias,44,0.5509641873278237,eloysuarezl,9
are,9,0.29940119760479045,jlsteeg_doc,9
i+d+i,32,0.39805946013185717,astro_duque,9
proyecto,23,0.5392731535756156,celaaisabel,9
personas,18,0.6713912719134651,marina_ortega_,9
unidespodem,14,0.437636761487965,marisasaavedram,9
suport,29,0.41012586621411395,elsa_artadi,9
españoles,115,0.5920510708401977,aalmodobar,9
días!,6,0.5071851225697379,egardiazabal,9
deseo,4,0.8565310492505354,mvalerio_gu,9
ciudad,75,0.28747748093066045,jaumecollboni,9
llibertat,11,0.5434782608695652,xescoviaplana,9
cal,38,0.3499723706023209,raquelsans,9
volver,4,0.6015037593984963,jocafeijoo,9
españa,35,0.6561679790026247,elenamanez,9
servei,25,0.38965087281795513,miquelbuch,9
mai,37,0.32227157913073773,civitimarti,9
👇🏻,13,0.43103448275862066,bea_fanjul,9
debate,33,0.5061349693251534,claraaguilera7,9
partido,43,0.4644631669907107,pablosaezam,9
lucha,13,0.5106048703849175,beamcarrillo,9
españaviva,9,0.5030743432084964,patriciadlheras,9
franco,4,0.3395585738539898,ferranpedret,9
bon,2,0.5571030640668524,tionroquer,9
er,28,0.41206769683590877,geli_anna,9
catalunya,16,0.2869440459110474,polgibert,9
NA,NA,NA,czambranogr,9
politics,61,0.5714285714285714,ecampdepadros,9
new,3,0.8241758241758242,ariagonagp,9
anys,571,0.2705750786610561,diarilaveu_,9
país,14,0.5894736842105264,caballerohelena,9
pedro,29,0.4081058260624824,afernb,9
españasiempre,9,0.43562439496611816,mestremanuel,9
psc,14,0.3314393939393939,arnauramirez,9
suport,24,0.5051568090928226,perearagones,9
país,43,0.36824526847649225,agarzon,9
millones,51,0.46049661399548536,carmenriolobos,9
mil,7,0.4519044544867657,pilarvallugera,9
dignidad,2,1.0256410256410255,jagirretxea,9
gracias,4,0.8,maialenfdez,9
democracia,8,0.3683241252302026,daniserranopp,9
mossos,1324,0.3323017922712225,elpuntavui,9
familias,91,0.45334528969262194,albert_rivera,9
democracia,13,0.46645138141370646,lauraberja86,9
catalunya,1539,0.22616454903758829,elperiodico,9
democracia,24,0.5396896784348999,edurneuriarte,9
personas,10,0.3417634996582365,ismael_cortesg,9
palmas,50,0.7533524182612626,pedroquevedoit,9
anys,36,0.34453057708871665,carlescampuzano,9
orgulloso,6,0.44609665427509293,pedronavarrol,9
mañana,39,0.3212520593080725,perejoanpons,9
🍊🍊🍊🍊🍊,1,1.9230769230769231,mlosadacs,9
pp,13,0.4939209726443769,herrerobono,9
gracias,60,0.2940599882376005,marcosdequinto,9
🔴,1075,0.266515930214973,elmundoes,9
drets,46,0.45986204138758374,ernestmaragall,9
https//wwwaracat/opinio/independencia-realisme-bona-politica_0_2163983770html …,1,3.8461538461538463,narcis_clara,9
torra,2,1.3245033112582782,marinabs_cs,9
legaltech,10,0.5512679162072767,genisboadella,9
enero,29,0.9884117246080437,mariscalzabala,9
l'estat,27,0.6229810798338717,jcuixart,9
pp,52,0.4031945413662092,eselkaos,9
president,17,0.4094412331406551,aliciarll,9
tuits,1366,0.2676494849804749,324cat,9
repressió,6,0.5333333333333333,irenefornos,9
psoe,1464,0.4034536069689445,voz_populi,9
candidato,62,0.4870002356452753,ppcatalunya,9
república,18,0.3457548981943911,ftenc,9
gobierno,48,0.4681556617575344,cromeroher,9
gracias,28,0.4770829783608792,otazu35,9
comunicado,40,1.2543116964565695,carmenmonton,9
presidente,85,0.5435825286180214,aliciagarcia_av,9
mes,11,0.2958579881656805,peppuigiboix,9
campaña,11,0.4921700223713647,martinavelardeg,9
ue,9,0.4994450610432853,javiercerqueir4,9
llibertat,11,0.5018248175182481,lluisallop,9
pallarssobirà,11,0.44408558740411785,immagallardo,9
ciutadans,6,0.37429819089207733,marionaid,9
NA,NA,NA,ppopular,9
cultura,29,0.421266705403835,mncsls,9
vídeo,377,0.3124948193829678,diaridegirona,9
cosa,19,0.36183584079223,joaquinrobles55,9
política,13,0.4068857589984351,margpuig,9
pp,12,0.6166495375128468,mcastellonpp,9
avui,8,0.42712226374799783,junqueras,9
anys,12,0.6600660066006601,adrianadelgadoh,9
psoe,19,0.42467590523021903,baledmundo,9
política,23,0.3894344734168642,lluisguino,9
historia,46,0.32273907247597,guillermodiazcs,9
participo,2,1.9230769230769231,mazureque,9
niunvotenrere,44,0.4486591210359947,ferran_bel,9
ara,59,0.32548132619848846,aurora_madaula,9
país,39,0.2841116048663218,gabrielrufian,9
votos,230,0.44318554059001486,odonelorza2011,9
lh,1,5.263157894736842,davidpsc,9
➡️,394,0.5371067124706909,compromis,9
gobierno,31,0.23075777877028433,g_pisarello,9
política,59,0.5935613682092555,pabloaranguena,9
pp,13,0.5531914893617021,javier_merino,9
erc,11,0.5055147058823529,marc_pares,9
salut,28,0.42302462607644653,martaribasfrias,9
clou,532,0.4448011772181532,esquerra_erc,9
semana,13,0.2615167974250654,argeliaqueralt,9
portodoloquenosune,20,0.5256241787122208,jiechaniz,9
libertad,80,0.3974957766073735,eledhmel,9
derecha,141,0.7053526763381691,j_zaragoza_,9
león,24,0.3448275862068966,moromjesus,10
españa,5,0.32404406999351915,nachosamor,10
consecuencias,1,1.639344262295082,idosagasti,10
colombia,36,0.33809166040571,ensanro,10
10n,28,0.3722414251528849,malonsocs,10
cap,39,0.3173569859223696,jaumeasens,10
euros,1234,0.2332086026382432,20m,10
alcaldía,48,0.5270670912484902,albiol_xg,10
!!,11,0.5494505494505495,aurorasitges,10
sur,3567,0.8026823587654849,lemondefr,10
are,248,0.5980082467266282,printsandbooks,10
investidura,10,0.39246467817896385,jfrserrano,10
derecho,9,0.45362903225806456,raulromeva,10
libertad,108,0.33294284481164066,pablocasado_,10
na,28,0.29723991507431,nicogoncas,10
dl,10,0.5333333333333333,oscarordeig,10
españa,40,0.36231884057971014,sergiobarcelona,10
arribaramadrid,36,0.3344792344141968,mespermenorca,10
catalanes,427,0.6013999802819678,ciutadanscs,10
🇪🇸,67,0.4137079345476999,montesinospablo,10
pedro,28,0.3286770747740345,pilarmarcosd,10
ciudad,7,0.6151142355008787,migonzalezcaba,10
apoyo,12,0.390497884803124,muniafj,10
espero,9,0.43520309477756286,maximhuerta,10
llibertat,7,0.5405405405405406,sergisabria,10
anys,27,0.38593481989708406,peprierafont,10
años,46,0.33275462962962965,martamartirio,10
españa,29,0.37217659137577,_martinbarra,10
país,11,0.39173789173789175,xaviquinquilla,10
sanchez,7,0.4079254079254079,santirodriguez,10
pública,34,0.3365670164323896,joanmena,10
avui,34,0.6028368794326241,jordialapreso,10
pp,1236,0.2181848993454453,abc_es,10
amigo,7,0.6003430531732418,jccampm,10
psoe,1450,0.31751662582745926,okdiario,10
ara,38,0.21874280451300945,joanribo,10
llibertat,18,0.33758439609902474,jordi_orobitg,10
5g,1,0.7352941176470588,juan_pedreno,10
cal,22,0.4056795131845842,fjdominguez8,10
mujeres,57,0.4609785685402345,cucagamarra,10
país,6,0.5159071367153912,juanluissotoadd,10
puigdemont,63,0.2867546654528903,jacs_jaumeacs,10
izquierda,72,0.2867954590718981,agustinrosety,10
spain,124,0.34454015004167826,joethebrew,10
años,49,0.34930139720558884,anaprietonieto,10
espanyol,23,0.395053246307111,miriamnoguerasm,10
l'opinió,495,0.37815703830463415,dbalears,10
cal,49,0.2959830866807611,nataliadipp,10
https//wwwinfolibrees/noticias/medios/2016/10/25/el_parlamento_europeo_advierte_que_concentracion_mediatica_espana_supone_riesgo_alto_para_pluralismo_56653_1027html …,80,0.26851945087772294,albanodante76,10
país,19,0.42841037204058624,anna_caula,10
españa,30,0.3711952487008166,blanca_vic,10
placer,24,0.4519774011299435,nadiacalvino,10
vamosciudadanos,21,0.6365565322825099,hector_amello,10
avui,38,0.4940197607904316,tsunami_dem,10
