Spain,  Exposures (Lexis triangle)	Last modified: 05 Oct 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1919    8      1910   110171.73   110830.80   221002.52
 1919    9      1910   126076.77   126804.49   252881.25
 1919    9      1909   100640.82   102349.43   202990.25
 1919   10      1909   111500.75   113330.93   224831.68
 1919   10      1908   114430.05   115101.64   229531.69
 1919   11      1908   126806.63   127200.69   254007.32
 1919   11      1907   105929.12   107340.63   213269.75
 1919   12      1907   113052.67   114458.94   227511.61
 1919   12      1906   108271.96   108935.21   217207.16
 1919   13      1906   119406.53   120117.68   239524.22
 1919   13      1905   106192.09   104384.16   210576.25
 1919   14      1905   115183.59   112518.69   227702.28
 1919   14      1904   105201.37   101012.55   206213.92
 1919   15      1904   115588.97   110283.12   225872.10
 1919   15      1903   104199.85   101832.59   206032.45
 1919   16      1903   111451.77   108372.65   219824.42
 1919   16      1902   111376.15   104667.53   216043.68
 1919   17      1902   119383.76   110975.77   230359.53
 1919   17      1901    91526.79    85555.77   177082.56
 1919   18      1901    98673.10    91021.61   189694.71
 1919   18      1900   111374.37    96003.90   207378.27
 1919   19      1900   124274.38   104893.78   229168.16
 1919   19      1899    84795.19    83356.02   168151.21
 1919   20      1899    83473.11    81629.70   165102.81
 1919   20      1898    98170.58    95983.09   194153.66
 1919   21      1898    96793.71    94356.05   191149.76
 1919   21      1897    90311.19    87370.58   177681.77
 1919   22      1897    89464.59    86038.65   175503.24
 1919   22      1896    96787.23    87538.13   184325.35
 1919   23      1896    96465.20    85931.04   182396.24
 1919   23      1895    94146.48    85981.22   180127.71
 1919   24      1895    94512.11    85646.32   180158.44
 1919   24      1894    88710.81    79080.62   167791.43
 1919   25      1894    88391.73    78341.33   166733.06
 1919   25      1893    81673.62    76440.57   158114.19
 1919   26      1893    81083.36    75446.52   156529.87
 1919   26      1892    91314.55    81353.97   172668.52
 1919   27      1892    90292.67    80360.44   170653.10
 1919   27      1891    68970.14    63318.03   132288.17
 1919   28      1891    67653.73    62274.57   129928.30
 1919   28      1890   109491.32    92195.71   201687.04
 1919   29      1890   110887.78    94255.97   205143.74
 1919   29      1889    62718.37    60060.37   122778.75
 1919   30      1889    61767.54    59131.31   120898.85
 1919   30      1888    78394.50    74408.92   152803.42
 1919   31      1888    77330.09    73422.67   150752.76
 1919   31      1887    70091.63    67703.58   137795.21
 1919   32      1887    69305.47    66335.18   135640.66
 1919   32      1886    73169.30    64644.40   137813.70
 1919   33      1886    71756.50    63465.10   135221.60
 1919   33      1885    76091.52    69870.55   145962.07
 1919   34      1885    75308.30    69490.77   144799.07
 1919   34      1884    71387.20    63927.23   135314.42
 1919   35      1884    70448.85    62962.84   133411.70
 1919   35      1883    59868.94    56252.01   116120.95
 1919   36      1883    58941.75    55091.85   114033.60
 1919   36      1882    71316.33    64601.25   135917.58
 1919   37      1882    70010.63    63570.69   133581.32
 1919   37      1881    55329.73    52270.93   107600.66
 1919   38      1881    54876.07    51710.86   106586.92
 1919   38      1880   110891.43    97467.62   208359.05
 1919   39      1880   111186.42    98367.25   209553.67
 1919   39      1879    48394.48    46720.65    95115.14
 1919   40      1879    48528.83    46649.37    95178.20
 1919   40      1878    65586.41    60997.03   126583.44
 1919   41      1878    65107.88    60518.45   125626.33
 1919   41      1877    54659.60    51540.83   106200.43
 1919   42      1877    54171.78    50706.04   104877.82
 1919   42      1876    63622.91    55656.34   119279.25
 1919   43      1876    63384.61    55155.54   118540.15
 1919   43      1875    67431.24    63000.22   130431.46
 1919   44      1875    67669.94    63295.82   130965.76
 1919   44      1874    60663.05    53685.58   114348.63
 1919   45      1874    59523.02    52708.26   112231.29
 1919   45      1873    49448.41    46063.80    95512.20
 1919   46      1873    49008.97    45558.01    94566.98
 1919   46      1872    60875.37    55016.50   115891.87
 1919   47      1872    60173.97    54332.21   114506.17
 1919   47      1871    43538.36    41985.80    85524.15
 1919   48      1871    43159.50    41489.44    84648.94
 1919   48      1870    98098.20    86717.45   184815.66
 1919   49      1870    97081.63    85824.20   182905.83
 1919   49      1869    37193.25    36140.15    73333.40
 1919   50      1869    37182.25    35997.92    73180.18
 1919   50      1868    49793.88    47165.02    96958.90
 1919   51      1868    48895.94    46274.08    95170.02
 1919   51      1867    39926.09    38774.63    78700.72
 1919   52      1867    39620.09    38515.76    78135.85
 1919   52      1866    48689.38    44690.64    93380.02
 1919   53      1866    47938.39    43929.93    91868.31
 1919   53      1865    53517.12    51883.26   105400.39
 1919   54      1865    52811.42    51049.42   103860.84
 1919   54      1864    48000.59    43554.52    91555.10
 1919   55      1864    47212.74    42852.77    90065.51
 1919   55      1863    37459.25    35483.62    72942.87
 1919   56      1863    36972.24    34967.96    71940.20
 1919   56      1862    46964.98    43102.08    90067.05
 1919   57      1862    45649.87    42056.71    87706.58
 1919   57      1861    34553.45    34029.36    68582.80
 1919   58      1861    34053.94    33480.06    67534.00
 1919   58      1860    90538.77    73209.19   163747.96
 1919   59      1860    89607.37    71957.11   161564.48
 1919   59      1859    29990.50    29632.89    59623.39
 1919   60      1859    29709.57    29261.73    58971.30
 1919   60      1858    37856.38    35460.06    73316.45
 1919   61      1858    36787.55    34477.52    71265.07
 1919   61      1857    30203.43    28778.56    58981.99
 1919   62      1857    30109.18    28525.88    58635.06
 1919   62      1856    36253.01    31290.79    67543.80
 1919   63      1856    35310.23    30516.27    65826.50
 1919   63      1855    38237.63    34308.95    72546.58
 1919   64      1855    37719.76    33581.10    71300.86
 1919   64      1854    34509.81    30332.43    64842.23
 1919   65      1854    33207.13    29229.46    62436.58
 1919   65      1853    25142.53    22762.20    47904.73
 1919   66      1853    24468.77    22108.31    46577.08
 1919   66      1852    29487.65    25374.51    54862.16
 1919   67      1852    28069.76    24176.71    52246.47
 1919   67      1851    20107.94    18099.71    38207.65
 1919   68      1851    19468.80    17275.88    36744.68
 1919   68      1850    55924.94    42117.13    98042.07
 1919   69      1850    52368.35    39471.61    91839.96
 1919   69      1849    16818.78    15738.60    32557.38
 1919   70      1849    15946.61    14917.40    30864.01
 1919   70      1848    19760.39    17821.60    37581.99
 1919   71      1848    18108.96    16337.91    34446.87
 1919   71      1847    14606.03    13807.27    28413.30
 1919   72      1847    13893.45    12996.59    26890.04
 1919   72      1846    16858.59    14920.69    31779.29
 1919   73      1846    15447.90    13604.12    29052.02
 1919   73      1845    18812.13    15893.50    34705.64
 1919   74      1845    17630.80    14720.98    32351.78
 1919   74      1844    14450.60    12981.72    27432.31
 1919   75      1844    13132.23    11685.52    24817.75
 1919   75      1843    10646.39     9902.67    20549.06
 1919   76      1843     9792.04     9058.29    18850.33
 1919   76      1842    12249.37    10361.09    22610.47
 1919   77      1842    11168.67     9450.74    20619.41
 1919   77      1841     7131.74     6286.79    13418.53
 1919   78      1841     6752.09     5841.95    12594.03
 1919   78      1840    22149.62    15107.12    37256.74
 1919   79      1840    20143.70    13396.67    33540.36
 1919   79      1839     5067.06     3992.98     9060.05
 1919   80      1839    11121.75     7624.38    18746.13
 1919   80      1838     9629.84     6526.54    16156.38
 1919   81      1838     8408.42     5633.33    14041.76
 1919   81      1837     8054.94     5189.22    13244.16
 1919   82      1837     7468.54     4703.83    12172.37
 1919   82      1836     6979.68     4387.61    11367.29
 1919   83      1836     6345.61     3873.88    10219.49
 1919   83      1835     5998.19     3700.14     9698.33
 1919   84      1835     5420.75     3237.95     8658.71
 1919   84      1834     5052.35     3015.07     8067.42
 1919   85      1834     4368.44     2523.07     6891.51
 1919   85      1833     4113.23     2348.07     6461.29
 1919   86      1833     3528.14     1957.69     5485.83
 1919   86      1832     3275.85     1831.18     5107.03
 1919   87      1832     2855.86     1534.03     4389.89
 1919   87      1831     2649.53     1408.60     4058.13
 1919   88      1831     2300.91     1156.32     3457.23
 1919   88      1830     2247.90     1102.30     3350.20
 1919   89      1830     1940.86      902.12     2842.98
 1919   89      1829     1877.06      902.75     2779.81
 1919   90      1829     1554.53      715.10     2269.63
 1919   90      1828     1306.49      626.55     1933.04
 1919   91      1828     1026.70      471.55     1498.25
 1919   91      1827      970.75      439.16     1409.91
 1919   92      1827      855.29      373.37     1228.66
 1919   92      1826      785.80      331.33     1117.14
 1919   93      1826      665.64      269.59      935.23
 1919   93      1825      642.85      250.74      893.58
 1919   94      1825      544.45      203.64      748.09
 1919   94      1824      530.20      202.21      732.41
 1919   95      1824      430.22      154.56      584.78
 1919   95      1823      395.69      144.64      540.32
 1919   96      1823      304.39      109.91      414.30
 1919   96      1822      272.10      100.80      372.90
 1919   97      1822      207.01       77.60      284.61
 1919   97      1821      186.92       66.97      253.89
 1919   98      1821      136.13       48.26      184.39
 1919   98      1820      127.70       43.67      171.38
 1919   99      1820       85.88       29.15      115.03
 1919   99      1819       87.38       23.89      111.26
 1919   100     1819       58.89       15.92       74.81
 1919   100     1818       43.78       11.79       55.57
 1919   101     1818       25.47        7.06       32.53
 1919   101     1817       21.08        6.23       27.31
 1919   102     1817       15.42        3.91       19.33
 1919   102     1816       14.83        3.66       18.49
 1919   103     1816       10.69        2.15       12.84
 1919   103     1815        8.47        1.84       10.31
 1919   104     1815        6.03        0.93        6.95
 1919   104     1814        4.46        0.82        5.27
 1919   105     1814        3.09        0.29        3.38
 1919   105     1813        2.40        0.38        2.78
 1919   106     1813        1.62        0.07        1.68
