Spain,  Deaths (Lexis triangle)	Last modified: 05 Oct 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 2011  104      1907      104.00       19.00      123.00
 2011  104      1906       78.00       13.00       91.00
 2011  105      1906       57.00       14.00       71.00
 2011  105      1905       45.00        3.00       48.00
 2011  106      1905       27.00        8.00       35.00
 2011  106      1904       18.00        2.00       20.00
 2011  107      1904       17.00        0.00       17.00
 2011  107      1903       11.00        2.00       13.00
 2011  108      1903       16.00        0.00       16.00
 2011  108      1902        3.00        1.00        4.00
 2011  109      1902        7.00        1.00        8.00
 2011  109      1901        1.00        1.00        2.00
 2011  110+        .        4.00        1.00        5.00
 2012    0      2012      551.00      660.00     1211.00
 2012    0      2011       75.00      103.00      178.00
 2012    1      2011       21.00       31.00       52.00
 2012    1      2010       33.00       31.00       64.00
 2012    2      2010       22.00       10.00       32.00
 2012    2      2009       20.00       27.00       47.00
 2012    3      2009       11.00       14.00       25.00
 2012    3      2008       11.00       16.00       27.00
 2012    4      2008       12.00       13.00       25.00
 2012    4      2007        7.00       17.00       24.00
 2012    5      2007        8.00       14.00       22.00
 2012    5      2006       14.00       16.00       30.00
 2012    6      2006        8.00       10.00       18.00
 2012    6      2005        5.00        9.00       14.00
 2012    7      2005        9.00       10.00       19.00
 2012    7      2004       11.00       15.00       26.00
 2012    8      2004       10.00       10.00       20.00
 2012    8      2003        6.00       12.00       18.00
 2012    9      2003       15.00       16.00       31.00
 2012    9      2002        8.00       12.00       20.00
 2012   10      2002        7.00       10.00       17.00
 2012   10      2001        2.00        8.00       10.00
 2012   11      2001       11.00        8.00       19.00
 2012   11      2000        7.00       15.00       22.00
 2012   12      2000        6.00       11.00       17.00
 2012   12      1999       10.00       13.00       23.00
 2012   13      1999        9.00       14.00       23.00
 2012   13      1998       12.00       18.00       30.00
 2012   14      1998        7.00       16.00       23.00
 2012   14      1997        8.00       12.00       20.00
 2012   15      1997        8.00       19.00       27.00
 2012   15      1996       12.00       23.00       35.00
 2012   16      1996       10.00       21.00       31.00
 2012   16      1995       14.00       26.00       40.00
 2012   17      1995       16.00       27.00       43.00
 2012   17      1994       10.00       28.00       38.00
 2012   18      1994       18.00       32.00       50.00
 2012   18      1993       12.00       20.00       32.00
 2012   19      1993       24.00       33.00       57.00
 2012   19      1992       22.00       39.00       61.00
 2012   20      1992       17.00       40.00       57.00
 2012   20      1991       16.00       55.00       71.00
 2012   21      1991       18.00       45.00       63.00
 2012   21      1990       17.00       44.00       61.00
 2012   22      1990       20.00       50.00       70.00
 2012   22      1989       21.00       45.00       66.00
 2012   23      1989       27.00       45.00       72.00
 2012   23      1988       19.00       51.00       70.00
 2012   24      1988       14.00       49.00       63.00
 2012   24      1987       15.00       65.00       80.00
 2012   25      1987       31.00       49.00       80.00
 2012   25      1986       24.00       58.00       82.00
 2012   26      1986       21.00       50.00       71.00
 2012   26      1985       36.00       70.00      106.00
 2012   27      1985       26.00       64.00       90.00
 2012   27      1984       31.00       72.00      103.00
 2012   28      1984       35.00       51.00       86.00
 2012   28      1983       25.00       54.00       79.00
 2012   29      1983       44.00       65.00      109.00
 2012   29      1982       29.00      103.00      132.00
 2012   30      1982       44.00       79.00      123.00
 2012   30      1981       41.00       92.00      133.00
 2012   31      1981       39.00      101.00      140.00
 2012   31      1980       48.00      113.00      161.00
 2012   32      1980       50.00      101.00      151.00
 2012   32      1979       64.00      103.00      167.00
 2012   33      1979       43.00      122.00      165.00
 2012   33      1978       61.00      113.00      174.00
 2012   34      1978       54.00      131.00      185.00
 2012   34      1977       60.00      140.00      200.00
 2012   35      1977       66.00      144.00      210.00
 2012   35      1976       69.00      139.00      208.00
 2012   36      1976       75.00      148.00      223.00
 2012   36      1975       79.00      153.00      232.00
 2012   37      1975      101.00      171.00      272.00
 2012   37      1974       87.00      168.00      255.00
 2012   38      1974      104.00      154.00      258.00
 2012   38      1973      102.00      182.00      284.00
 2012   39      1973       99.00      197.00      296.00
 2012   39      1972       85.00      222.00      307.00
 2012   40      1972      101.00      215.00      316.00
 2012   40      1971      129.00      235.00      364.00
 2012   41      1971      117.00      220.00      337.00
 2012   41      1970      126.00      248.00      374.00
 2012   42      1970      126.00      243.00      369.00
 2012   42      1969      118.00      284.00      402.00
 2012   43      1969      143.00      301.00      444.00
 2012   43      1968      168.00      322.00      490.00
 2012   44      1968      194.00      345.00      539.00
 2012   44      1967      165.00      371.00      536.00
 2012   45      1967      186.00      371.00      557.00
 2012   45      1966      171.00      408.00      579.00
 2012   46      1966      201.00      412.00      613.00
 2012   46      1965      209.00      389.00      598.00
 2012   47      1965      231.00      466.00      697.00
 2012   47      1964      232.00      470.00      702.00
 2012   48      1964      284.00      520.00      804.00
 2012   48      1963      266.00      539.00      805.00
 2012   49      1963      259.00      548.00      807.00
 2012   49      1962      280.00      553.00      833.00
 2012   50      1962      264.00      549.00      813.00
 2012   50      1961      278.00      532.00      810.00
 2012   51      1961      304.00      641.00      945.00
 2012   51      1960      310.00      649.00      959.00
 2012   52      1960      304.00      685.00      989.00
 2012   52      1959      329.00      729.00     1058.00
 2012   53      1959      366.00      766.00     1132.00
 2012   53      1958      353.00      741.00     1094.00
 2012   54      1958      362.00      797.00     1159.00
 2012   54      1957      367.00      763.00     1130.00
 2012   55      1957      351.00      804.00     1155.00
 2012   55      1956      346.00      814.00     1160.00
 2012   56      1956      398.00      827.00     1225.00
 2012   56      1955      376.00      835.00     1211.00
 2012   57      1955      421.00      945.00     1366.00
 2012   57      1954      375.00      911.00     1286.00
 2012   58      1954      427.00      933.00     1360.00
 2012   58      1953      377.00      972.00     1349.00
 2012   59      1953      433.00      968.00     1401.00
 2012   59      1952      441.00     1087.00     1528.00
 2012   60      1952      480.00     1064.00     1544.00
 2012   60      1951      441.00     1079.00     1520.00
 2012   61      1951      494.00     1134.00     1628.00
 2012   61      1950      463.00     1139.00     1602.00
 2012   62      1950      510.00     1119.00     1629.00
 2012   62      1949      536.00     1266.00     1802.00
 2012   63      1949      562.00     1342.00     1904.00
 2012   63      1948      576.00     1347.00     1923.00
 2012   64      1948      597.00     1487.00     2084.00
 2012   64      1947      587.00     1429.00     2016.00
 2012   65      1947      581.00     1379.00     1960.00
 2012   65      1946      537.00     1405.00     1942.00
 2012   66      1946      660.00     1464.00     2124.00
 2012   66      1945      665.00     1613.00     2278.00
 2012   67      1945      766.00     1672.00     2438.00
 2012   67      1944      752.00     1525.00     2277.00
 2012   68      1944      720.00     1728.00     2448.00
 2012   68      1943      827.00     1805.00     2632.00
 2012   69      1943      821.00     1807.00     2628.00
 2012   69      1942      770.00     1733.00     2503.00
 2012   70      1942      782.00     1628.00     2410.00
 2012   70      1941      709.00     1582.00     2291.00
 2012   71      1941      886.00     1690.00     2576.00
 2012   71      1940     1040.00     2078.00     3118.00
 2012   72      1940     1138.00     2324.00     3462.00
 2012   72      1939      767.00     1536.00     2303.00
 2012   73      1939      874.00     1652.00     2526.00
 2012   73      1938     1026.00     1939.00     2965.00
 2012   74      1938     1097.00     2100.00     3197.00
 2012   74      1937     1315.00     2340.00     3655.00
 2012   75      1937     1477.00     2541.00     4018.00
 2012   75      1936     1674.00     2728.00     4402.00
 2012   76      1936     1743.00     2733.00     4476.00
 2012   76      1935     1875.00     2936.00     4811.00
 2012   77      1935     1978.00     3024.00     5002.00
 2012   77      1934     2036.00     3132.00     5168.00
 2012   78      1934     2280.00     3197.00     5477.00
 2012   78      1933     2449.00     3412.00     5861.00
 2012   79      1933     2637.00     3537.00     6174.00
 2012   79      1932     2831.00     3563.00     6394.00
 2012   80      1932     2899.00     3654.00     6553.00
 2012   80      1931     3023.00     3706.00     6729.00
 2012   81      1931     3178.00     3706.00     6884.00
 2012   81      1930     3483.00     3926.00     7409.00
 2012   82      1930     3566.00     3842.00     7408.00
 2012   82      1929     3752.00     3871.00     7623.00
 2012   83      1929     3836.00     3881.00     7717.00
 2012   83      1928     4190.00     4129.00     8319.00
 2012   84      1928     4039.00     3866.00     7905.00
 2012   84      1927     4253.00     3914.00     8167.00
 2012   85      1927     4156.00     3804.00     7960.00
 2012   85      1926     4828.00     3920.00     8748.00
 2012   86      1926     4509.00     3660.00     8169.00
 2012   86      1925     4815.00     3703.00     8518.00
 2012   87      1925     4745.00     3468.00     8213.00
 2012   87      1924     4977.00     3546.00     8523.00
 2012   88      1924     4681.00     3291.00     7972.00
 2012   88      1923     5115.00     3440.00     8555.00
 2012   89      1923     4671.00     3049.00     7720.00
 2012   89      1922     5230.00     3050.00     8280.00
 2012   90      1922     4715.00     2620.00     7335.00
 2012   90      1921     4693.00     2695.00     7388.00
 2012   91      1921     4167.00     2372.00     6539.00
 2012   91      1920     4428.00     2118.00     6546.00
 2012   92      1920     3742.00     1875.00     5617.00
 2012   92      1919     3674.00     1722.00     5396.00
 2012   93      1919     2975.00     1197.00     4172.00
 2012   93      1918     3121.00     1328.00     4449.00
 2012   94      1918     2764.00     1168.00     3932.00
 2012   94      1917     2719.00     1025.00     3744.00
 2012   95      1917     2366.00      820.00     3186.00
 2012   95      1916     2324.00      864.00     3188.00
 2012   96      1916     1735.00      668.00     2403.00
 2012   96      1915     1898.00      674.00     2572.00
 2012   97      1915     1456.00      532.00     1988.00
 2012   97      1914     1541.00      503.00     2044.00
 2012   98      1914     1162.00      383.00     1545.00
 2012   98      1913     1201.00      351.00     1552.00
 2012   99      1913      882.00      267.00     1149.00
 2012   99      1912      859.00      244.00     1103.00
 2012  100      1912      678.00      207.00      885.00
 2012  100      1911      576.00      162.00      738.00
 2012  101      1911      425.00      118.00      543.00
 2012  101      1910      395.00       83.00      478.00
 2012  102      1910      259.00       58.00      317.00
 2012  102      1909      236.00       66.00      302.00
 2012  103      1909      164.00       42.00      206.00
 2012  103      1908      168.00       27.00      195.00
 2012  104      1908      102.00       18.00      120.00
 2012  104      1907       85.00       16.00      101.00
 2012  105      1907       53.00        9.00       62.00
 2012  105      1906       60.00        7.00       67.00
 2012  106      1906       35.00        6.00       41.00
 2012  106      1905       21.00       10.00       31.00
 2012  107      1905       20.00        3.00       23.00
 2012  107      1904       17.00        3.00       20.00
 2012  108      1904        5.00        1.00        6.00
 2012  108      1903        5.00        1.00        6.00
 2012  109      1903        4.00        2.00        6.00
 2012  109      1902        5.00        0.00        5.00
 2012  110+        .        5.00        5.00       10.00
 2013    0      2013      449.00      547.00      996.00
 2013    0      2012       73.00       80.00      153.00
 2013    1      2012       23.00       30.00       53.00
 2013    1      2011       31.00       19.00       50.00
 2013    2      2011       18.00       24.00       42.00
 2013    2      2010       19.00       16.00       35.00
 2013    3      2010        8.00       11.00       19.00
 2013    3      2009       11.00       18.00       29.00
 2013    4      2009       12.00       11.00       23.00
 2013    4      2008       12.00       18.00       30.00
 2013    5      2008       10.00       11.00       21.00
 2013    5      2007        8.00       11.00       19.00
 2013    6      2007       10.00       10.00       20.00
 2013    6      2006       11.00       15.00       26.00
 2013    7      2006       12.00       12.00       24.00
 2013    7      2005       12.00        8.00       20.00
 2013    8      2005        7.00       11.00       18.00
 2013    8      2004        6.00       15.00       21.00
 2013    9      2004       12.00        8.00       20.00
 2013    9      2003       10.00       13.00       23.00
 2013   10      2003        4.00       12.00       16.00
 2013   10      2002        7.00        6.00       13.00
 2013   11      2002        4.00        8.00       12.00
 2013   11      2001       12.00       10.00       22.00
 2013   12      2001        5.00       16.00       21.00
 2013   12      2000       13.00       10.00       23.00
 2013   13      2000        8.00       13.00       21.00
 2013   13      1999       10.00       13.00       23.00
 2013   14      1999       13.00        6.00       19.00
 2013   14      1998        7.00        8.00       15.00
 2013   15      1998        9.00       21.00       30.00
 2013   15      1997       11.00       16.00       27.00
 2013   16      1997       10.00       23.00       33.00
 2013   16      1996       11.00       15.00       26.00
 2013   17      1996       13.00       21.00       34.00
 2013   17      1995       10.00       20.00       30.00
 2013   18      1995       13.00       33.00       46.00
 2013   18      1994       24.00       26.00       50.00
 2013   19      1994       12.00       31.00       43.00
 2013   19      1993        8.00       39.00       47.00
 2013   20      1993       14.00       35.00       49.00
 2013   20      1992       19.00       42.00       61.00
 2013   21      1992       17.00       43.00       60.00
 2013   21      1991       16.00       41.00       57.00
 2013   22      1991       15.00       46.00       61.00
 2013   22      1990       12.00       46.00       58.00
 2013   23      1990       14.00       44.00       58.00
 2013   23      1989       17.00       39.00       56.00
 2013   24      1989       27.00       38.00       65.00
 2013   24      1988       14.00       41.00       55.00
 2013   25      1988       16.00       52.00       68.00
 2013   25      1987       26.00       48.00       74.00
 2013   26      1987       26.00       61.00       87.00
 2013   26      1986       16.00       50.00       66.00
 2013   27      1986       28.00       52.00       80.00
 2013   27      1985       29.00       57.00       86.00
 2013   28      1985       22.00       61.00       83.00
 2013   28      1984       26.00       57.00       83.00
 2013   29      1984       25.00       68.00       93.00
 2013   29      1983       37.00       67.00      104.00
 2013   30      1983       35.00       75.00      110.00
 2013   30      1982       32.00       81.00      113.00
 2013   31      1982       30.00       65.00       95.00
 2013   31      1981       49.00       74.00      123.00
 2013   32      1981       34.00       92.00      126.00
 2013   32      1980       40.00       85.00      125.00
 2013   33      1980       43.00      108.00      151.00
 2013   33      1979       50.00      106.00      156.00
 2013   34      1979       56.00      125.00      181.00
 2013   34      1978       43.00      121.00      164.00
 2013   35      1978       60.00      129.00      189.00
 2013   35      1977       70.00      115.00      185.00
 2013   36      1977       78.00      145.00      223.00
 2013   36      1976       75.00      135.00      210.00
 2013   37      1976       89.00      139.00      228.00
 2013   37      1975       99.00      130.00      229.00
 2013   38      1975       94.00      137.00      231.00
 2013   38      1974       95.00      163.00      258.00
 2013   39      1974      107.00      177.00      284.00
 2013   39      1973      114.00      183.00      297.00
 2013   40      1973      116.00      179.00      295.00
 2013   40      1972      109.00      180.00      289.00
 2013   41      1972      116.00      243.00      359.00
 2013   41      1971      119.00      197.00      316.00
 2013   42      1971      127.00      247.00      374.00
 2013   42      1970      137.00      277.00      414.00
 2013   43      1970      140.00      272.00      412.00
 2013   43      1969      149.00      272.00      421.00
 2013   44      1969      163.00      284.00      447.00
 2013   44      1968      156.00      338.00      494.00
 2013   45      1968      184.00      363.00      547.00
 2013   45      1967      187.00      378.00      565.00
 2013   46      1967      191.00      395.00      586.00
 2013   46      1966      208.00      397.00      605.00
 2013   47      1966      243.00      436.00      679.00
 2013   47      1965      227.00      442.00      669.00
 2013   48      1965      244.00      449.00      693.00
 2013   48      1964      273.00      524.00      797.00
 2013   49      1964      286.00      570.00      856.00
 2013   49      1963      261.00      537.00      798.00
 2013   50      1963      306.00      596.00      902.00
 2013   50      1962      308.00      552.00      860.00
 2013   51      1962      311.00      597.00      908.00
 2013   51      1961      294.00      659.00      953.00
 2013   52      1961      321.00      688.00     1009.00
 2013   52      1960      332.00      736.00     1068.00
 2013   53      1960      401.00      726.00     1127.00
 2013   53      1959      366.00      693.00     1059.00
 2013   54      1959      374.00      786.00     1160.00
 2013   54      1958      367.00      765.00     1132.00
 2013   55      1958      402.00      787.00     1189.00
 2013   55      1957      388.00      905.00     1293.00
 2013   56      1957      414.00      967.00     1381.00
 2013   56      1956      388.00      827.00     1215.00
 2013   57      1956      376.00      948.00     1324.00
 2013   57      1955      448.00      857.00     1305.00
 2013   58      1955      431.00      930.00     1361.00
 2013   58      1954      414.00      905.00     1319.00
 2013   59      1954      422.00      952.00     1374.00
 2013   59      1953      472.00     1013.00     1485.00
 2013   60      1953      488.00     1156.00     1644.00
 2013   60      1952      475.00     1071.00     1546.00
 2013   61      1952      514.00     1152.00     1666.00
 2013   61      1951      454.00     1080.00     1534.00
 2013   62      1951      535.00     1128.00     1663.00
 2013   62      1950      494.00     1105.00     1599.00
 2013   63      1950      484.00     1303.00     1787.00
 2013   63      1949      572.00     1289.00     1861.00
 2013   64      1949      590.00     1432.00     2022.00
 2013   64      1948      586.00     1467.00     2053.00
 2013   65      1948      660.00     1656.00     2316.00
 2013   65      1947      613.00     1503.00     2116.00
 2013   66      1947      615.00     1482.00     2097.00
 2013   66      1946      625.00     1431.00     2056.00
 2013   67      1946      721.00     1523.00     2244.00
 2013   67      1945      746.00     1611.00     2357.00
 2013   68      1945      786.00     1747.00     2533.00
 2013   68      1944      722.00     1582.00     2304.00
 2013   69      1944      878.00     1815.00     2693.00
 2013   69      1943      920.00     1770.00     2690.00
 2013   70      1943      909.00     1959.00     2868.00
 2013   70      1942      852.00     1753.00     2605.00
 2013   71      1942      866.00     1717.00     2583.00
 2013   71      1941      766.00     1513.00     2279.00
 2013   72      1941      887.00     1838.00     2725.00
 2013   72      1940     1055.00     2029.00     3084.00
 2013   73      1940     1297.00     2443.00     3740.00
 2013   73      1939      867.00     1566.00     2433.00
 2013   74      1939      972.00     1720.00     2692.00
 2013   74      1938     1122.00     1905.00     3027.00
 2013   75      1938     1265.00     2227.00     3492.00
 2013   75      1937     1405.00     2347.00     3752.00
 2013   76      1937     1527.00     2526.00     4053.00
 2013   76      1936     1822.00     2686.00     4508.00
 2013   77      1936     1919.00     2928.00     4847.00
 2013   77      1935     1943.00     2894.00     4837.00
 2013   78      1935     2121.00     3151.00     5272.00
 2013   78      1934     2165.00     2977.00     5142.00
 2013   79      1934     2467.00     3454.00     5921.00
 2013   79      1933     2506.00     3362.00     5868.00
 2013   80      1933     2944.00     3679.00     6623.00
 2013   80      1932     2790.00     3526.00     6316.00
 2013   81      1932     3226.00     3828.00     7054.00
 2013   81      1931     3056.00     3433.00     6489.00
 2013   82      1931     3404.00     3821.00     7225.00
 2013   82      1930     3592.00     3756.00     7348.00
 2013   83      1930     3880.00     3957.00     7837.00
 2013   83      1929     3636.00     3746.00     7382.00
 2013   84      1929     4003.00     3905.00     7908.00
 2013   84      1928     4041.00     3743.00     7784.00
 2013   85      1928     4360.00     3878.00     8238.00
 2013   85      1927     4030.00     3557.00     7587.00
 2013   86      1927     4509.00     3645.00     8154.00
 2013   86      1926     4589.00     3633.00     8222.00
 2013   87      1926     4561.00     3541.00     8102.00
 2013   87      1925     4511.00     3323.00     7834.00
 2013   88      1925     4902.00     3379.00     8281.00
 2013   88      1924     4674.00     3176.00     7850.00
 2013   89      1924     4746.00     3045.00     7791.00
 2013   89      1923     4461.00     2923.00     7384.00
 2013   90      1923     4612.00     2844.00     7456.00
 2013   90      1922     4551.00     2613.00     7164.00
 2013   91      1922     4578.00     2363.00     6941.00
 2013   91      1921     3999.00     2213.00     6212.00
 2013   92      1921     3863.00     2097.00     5960.00
 2013   92      1920     3658.00     1644.00     5302.00
 2013   93      1920     3478.00     1508.00     4986.00
 2013   93      1919     2947.00     1249.00     4196.00
 2013   94      1919     2597.00     1017.00     3614.00
 2013   94      1918     2562.00      966.00     3528.00
 2013   95      1918     2568.00      868.00     3436.00
 2013   95      1917     1999.00      761.00     2760.00
 2013   96      1917     1966.00      664.00     2630.00
 2013   96      1916     1653.00      566.00     2219.00
 2013   97      1916     1506.00      511.00     2017.00
 2013   97      1915     1323.00      416.00     1739.00
 2013   98      1915     1185.00      349.00     1534.00
 2013   98      1914     1056.00      321.00     1377.00
 2013   99      1914      914.00      238.00     1152.00
 2013   99      1913      774.00      241.00     1015.00
 2013  100      1913      661.00      190.00      851.00
 2013  100      1912      558.00      165.00      723.00
 2013  101      1912      444.00      108.00      552.00
 2013  101      1911      358.00       99.00      457.00
 2013  102      1911      264.00       61.00      325.00
 2013  102      1910      236.00       52.00      288.00
 2013  103      1910      204.00       36.00      240.00
 2013  103      1909      164.00       40.00      204.00
 2013  104      1909      109.00       31.00      140.00
 2013  104      1908       79.00       16.00       95.00
 2013  105      1908       52.00       12.00       64.00
 2013  105      1907       50.00       10.00       60.00
 2013  106      1907       41.00        4.00       45.00
 2013  106      1906       26.00        4.00       30.00
 2013  107      1906       19.00        4.00       23.00
 2013  107      1905       10.00        1.00       11.00
 2013  108      1905        8.00        0.00        8.00
 2013  108      1904        4.00        0.00        4.00
 2013  109      1904        2.00        2.00        4.00
 2013  109      1903        0.00        0.00        0.00
 2013  110+        .        5.00        0.00        5.00
 2014    0      2014      465.00      594.00     1059.00
 2014    0      2013       75.00       68.00      143.00
 2014    1      2013       26.00       26.00       52.00
 2014    1      2012       13.00       29.00       42.00
 2014    2      2012       19.00       22.00       41.00
 2014    2      2011       12.00       16.00       28.00
 2014    3      2011        7.00       14.00       21.00
 2014    3      2010       11.00       12.00       23.00
 2014    4      2010       15.00       12.00       27.00
 2014    4      2009        9.00        9.00       18.00
 2014    5      2009       10.00       11.00       21.00
 2014    5      2008       11.00       14.00       25.00
 2014    6      2008        6.00       12.00       18.00
 2014    6      2007        4.00       16.00       20.00
 2014    7      2007       12.00       15.00       27.00
 2014    7      2006        8.00       12.00       20.00
 2014    8      2006        5.00       15.00       20.00
 2014    8      2005       11.00        2.00       13.00
 2014    9      2005        5.00        4.00        9.00
 2014    9      2004        6.00        6.00       12.00
 2014   10      2004        8.00        7.00       15.00
 2014   10      2003        6.00        8.00       14.00
 2014   11      2003        6.00        6.00       12.00
 2014   11      2002       12.00        9.00       21.00
 2014   12      2002        8.00        8.00       16.00
 2014   12      2001       11.00        9.00       20.00
 2014   13      2001        9.00       11.00       20.00
 2014   13      2000       10.00       15.00       25.00
 2014   14      2000        6.00       22.00       28.00
 2014   14      1999       18.00       15.00       33.00
 2014   15      1999        8.00       19.00       27.00
 2014   15      1998        6.00       18.00       24.00
 2014   16      1998       12.00       11.00       23.00
 2014   16      1997       14.00       18.00       32.00
 2014   17      1997        9.00       20.00       29.00
 2014   17      1996       11.00       19.00       30.00
 2014   18      1996       13.00       25.00       38.00
 2014   18      1995       13.00       31.00       44.00
 2014   19      1995       14.00       36.00       50.00
 2014   19      1994       19.00       27.00       46.00
 2014   20      1994       15.00       36.00       51.00
 2014   20      1993       19.00       50.00       69.00
 2014   21      1993       20.00       40.00       60.00
 2014   21      1992       19.00       46.00       65.00
 2014   22      1992       21.00       43.00       64.00
 2014   22      1991       15.00       51.00       66.00
 2014   23      1991       26.00       51.00       77.00
 2014   23      1990       18.00       33.00       51.00
 2014   24      1990       16.00       49.00       65.00
 2014   24      1989       14.00       46.00       60.00
 2014   25      1989       21.00       40.00       61.00
 2014   25      1988       18.00       48.00       66.00
 2014   26      1988       17.00       50.00       67.00
 2014   26      1987       22.00       45.00       67.00
 2014   27      1987       22.00       61.00       83.00
 2014   27      1986       23.00       44.00       67.00
 2014   28      1986       26.00       54.00       80.00
 2014   28      1985       22.00       55.00       77.00
 2014   29      1985       23.00       56.00       79.00
 2014   29      1984       28.00       58.00       86.00
 2014   30      1984       29.00       72.00      101.00
 2014   30      1983       35.00       73.00      108.00
 2014   31      1983       41.00       69.00      110.00
 2014   31      1982       34.00       99.00      133.00
 2014   32      1982       36.00       92.00      128.00
 2014   32      1981       41.00       76.00      117.00
 2014   33      1981       49.00      102.00      151.00
 2014   33      1980       53.00       98.00      151.00
 2014   34      1980       49.00      110.00      159.00
 2014   34      1979       57.00      100.00      157.00
 2014   35      1979       53.00      107.00      160.00
 2014   35      1978       59.00      112.00      171.00
 2014   36      1978       67.00      125.00      192.00
 2014   36      1977       63.00       98.00      161.00
 2014   37      1977       71.00      127.00      198.00
 2014   37      1976       84.00      127.00      211.00
 2014   38      1976       96.00      132.00      228.00
 2014   38      1975       91.00      153.00      244.00
 2014   39      1975       88.00      175.00      263.00
 2014   39      1974       95.00      147.00      242.00
 2014   40      1974       91.00      196.00      287.00
 2014   40      1973      127.00      197.00      324.00
 2014   41      1973      124.00      225.00      349.00
 2014   41      1972      107.00      218.00      325.00
 2014   42      1972      132.00      214.00      346.00
 2014   42      1971      139.00      242.00      381.00
 2014   43      1971      139.00      265.00      404.00
 2014   43      1970      152.00      283.00      435.00
 2014   44      1970      182.00      277.00      459.00
 2014   44      1969      165.00      310.00      475.00
 2014   45      1969      201.00      358.00      559.00
 2014   45      1968      214.00      321.00      535.00
 2014   46      1968      185.00      388.00      573.00
 2014   46      1967      203.00      392.00      595.00
 2014   47      1967      217.00      399.00      616.00
 2014   47      1966      223.00      452.00      675.00
 2014   48      1966      244.00      480.00      724.00
 2014   48      1965      228.00      503.00      731.00
 2014   49      1965      249.00      535.00      784.00
 2014   49      1964      281.00      566.00      847.00
 2014   50      1964      290.00      590.00      880.00
 2014   50      1963      274.00      557.00      831.00
 2014   51      1963      300.00      636.00      936.00
 2014   51      1962      292.00      618.00      910.00
 2014   52      1962      319.00      670.00      989.00
 2014   52      1961      307.00      690.00      997.00
 2014   53      1961      358.00      711.00     1069.00
 2014   53      1960      325.00      684.00     1009.00
 2014   54      1960      382.00      790.00     1172.00
 2014   54      1959      387.00      748.00     1135.00
 2014   55      1959      410.00      879.00     1289.00
 2014   55      1958      385.00      846.00     1231.00
 2014   56      1958      413.00      873.00     1286.00
 2014   56      1957      436.00      883.00     1319.00
 2014   57      1957      421.00      929.00     1350.00
 2014   57      1956      428.00      855.00     1283.00
 2014   58      1956      448.00      893.00     1341.00
 2014   58      1955      445.00      982.00     1427.00
 2014   59      1955      475.00     1030.00     1505.00
 2014   59      1954      429.00      995.00     1424.00
 2014   60      1954      486.00     1068.00     1554.00
 2014   60      1953      457.00     1066.00     1523.00
 2014   61      1953      504.00     1148.00     1652.00
 2014   61      1952      538.00     1166.00     1704.00
 2014   62      1952      544.00     1227.00     1771.00
 2014   62      1951      504.00     1179.00     1683.00
 2014   63      1951      544.00     1255.00     1799.00
 2014   63      1950      498.00     1212.00     1710.00
 2014   64      1950      520.00     1272.00     1792.00
 2014   64      1949      598.00     1331.00     1929.00
 2014   65      1949      646.00     1470.00     2116.00
 2014   65      1948      632.00     1533.00     2165.00
 2014   66      1948      739.00     1686.00     2425.00
 2014   66      1947      648.00     1580.00     2228.00
 2014   67      1947      683.00     1542.00     2225.00
 2014   67      1946      676.00     1500.00     2176.00
 2014   68      1946      758.00     1657.00     2415.00
 2014   68      1945      809.00     1781.00     2590.00
 2014   69      1945      863.00     1800.00     2663.00
 2014   69      1944      852.00     1713.00     2565.00
 2014   70      1944      975.00     1898.00     2873.00
 2014   70      1943      936.00     1958.00     2894.00
 2014   71      1943     1003.00     2008.00     3011.00
 2014   71      1942      911.00     1788.00     2699.00
 2014   72      1942      922.00     1805.00     2727.00
 2014   72      1941      854.00     1658.00     2512.00
 2014   73      1941      980.00     1901.00     2881.00
 2014   73      1940     1183.00     2215.00     3398.00
 2014   74      1940     1440.00     2566.00     4006.00
 2014   74      1939      943.00     1698.00     2641.00
 2014   75      1939     1081.00     1821.00     2902.00
 2014   75      1938     1285.00     2041.00     3326.00
 2014   76      1938     1421.00     2256.00     3677.00
 2014   76      1937     1514.00     2354.00     3868.00
 2014   77      1937     1696.00     2837.00     4533.00
 2014   77      1936     1932.00     2959.00     4891.00
 2014   78      1936     2181.00     3033.00     5214.00
 2014   78      1935     2142.00     3014.00     5156.00
 2014   79      1935     2400.00     3350.00     5750.00
 2014   79      1934     2371.00     3209.00     5580.00
 2014   80      1934     2800.00     3414.00     6214.00
 2014   80      1933     2903.00     3516.00     6419.00
 2014   81      1933     3118.00     3734.00     6852.00
 2014   81      1932     3202.00     3603.00     6805.00
 2014   82      1932     3527.00     3851.00     7378.00
 2014   82      1931     3374.00     3726.00     7100.00
 2014   83      1931     3744.00     3777.00     7521.00
 2014   83      1930     3928.00     3927.00     7855.00
 2014   84      1930     4182.00     3926.00     8108.00
 2014   84      1929     4085.00     3735.00     7820.00
 2014   85      1929     4257.00     3897.00     8154.00
 2014   85      1928     4526.00     3795.00     8321.00
 2014   86      1928     4608.00     3864.00     8472.00
 2014   86      1927     4355.00     3523.00     7878.00
 2014   87      1927     4794.00     3514.00     8308.00
 2014   87      1926     4718.00     3526.00     8244.00
 2014   88      1926     4908.00     3491.00     8399.00
 2014   88      1925     4585.00     3175.00     7760.00
 2014   89      1925     4874.00     3125.00     7999.00
